行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,细分,城市,省/自治区,国家,地区,产品 ID,产品名称,销售额,数量,折扣,利润
9419,CN-2017-2448028,2017/9/20,2017/9/21,一级,邹妮-18625,公司,萍乡,江西,中国,华东,办公用-装订-10000292,"Wilson Jones 装订机盖, 实惠",417.76,8,0,137.76
2096,CN-2015-1597520,2015/8/9,2015/8/11,一级,肖良-17125,消费者,深圳,广东,中国,中南,办公用-纸张-10004837,"SanDisk 笔记本, 优质",417.48,3,0,62.58
2497,CN-2015-4992845,2015/12/8,2015/12/8,当日,傅晨-11110,公司,浯溪,湖南,中国,中南,办公用-装订-10003699,"Acco 装订机盖, 透明",417.48,7,0,3.92
4622,CN-2018-4070986,2018/2/24,2018/2/26,一级,蒋光-13360,小型企业,遵义,贵州,中国,西南,办公用-纸张-10004837,"SanDisk 笔记本, 优质",417.48,3,0,62.58
6533,CN-2015-4386495,2015/3/2,2015/3/4,一级,李丽-17365,消费者,合肥,安徽,中国,华东,办公用-纸张-10004274,"Eaton 备忘录便条, 每包 12 个",417.2,5,0,116.2
335,CN-2017-2966078,2017/10/4,2017/10/11,标准级,常刚-13090,消费者,宜昌,湖北,中国,中南,办公用-纸张-10001831,"SanDisk 令, 优质",417.06,3,0,116.76
6171,CN-2016-1850111,2016/10/1,2016/10/6,标准级,郭刚-13150,公司,南麻,山东,中国,华东,办公用-信封-10000118,"GlobeWeis 马尼拉纸信封, 银色",417.06,3,0,41.58
6402,US-2018-5495957,2018/6/2,2018/6/6,标准级,毛刚-13165,消费者,启东,江苏,中国,华东,办公用-纸张-10001831,"SanDisk 令, 优质",417.06,3,0,116.76
1951,CN-2018-3409532,2018/3/26,2018/3/30,标准级,邵娜-18565,小型企业,滕州,山东,中国,华东,办公用-标签-10001201,"Avery 合法证物标签, 红色",416.64,8,0,44.8
3764,CN-2016-1511005,2016/8/18,2016/8/25,标准级,万兰-15730,消费者,苏州,江苏,中国,华东,办公用-纸张-10000816,"Green Bar 令, 优质",416.64,3,0,107.94
7590,US-2015-5956912,2015/6/14,2015/6/19,标准级,唐爽-20560,小型企业,浯溪,湖南,中国,中南,家具-用具-10001120,"Deflect-O 分层置放架, 耐用",416.64,4,0,41.44
2767,CN-2015-2511714,2015/11/23,2015/11/29,标准级,孔松-20695,公司,银川,宁夏,中国,西北,办公用-收纳-10004131,"Rogers 文件夹, 金属",416.64,3,0,154.14
5997,CN-2017-3562924,2017/10/24,2017/10/28,标准级,曹灵-17590,公司,大庆,黑龙江,中国,东北,办公用-收纳-10004131,"Rogers 文件夹, 金属",416.64,3,0,154.14
9181,CN-2018-1574908,2018/8/7,2018/8/12,标准级,廖保-10345,公司,厦门,福建,中国,华东,办公用-收纳-10004131,"Rogers 文件夹, 金属",416.64,3,0,154.14
621,CN-2015-5754536,2015/9/24,2015/9/26,二级,洪梦-18205,公司,唐山,河北,中国,华北,办公用-纸张-10000976,"SanDisk 笔记本, 回收",416.22,3,0,107.94
5450,CN-2016-1887568,2016/6/15,2016/6/18,二级,谢聪-11665,消费者,武汉,湖北,中国,中南,技术-复印-10004535,"佳能 墨水, 彩色",416.052,1,0.4,-215.068
8077,CN-2018-3969050,2018/1/18,2018/1/20,一级,施奇-11410,消费者,绵阳,四川,中国,西南,技术-复印-10004535,"佳能 墨水, 彩色",416.052,1,0.4,-215.068
4252,CN-2017-5486414,2017/9/20,2017/9/24,标准级,秦黎-16300,公司,鄂州,湖北,中国,中南,技术-设备-10004777,"StarTech 计算器, 红色",415.632,4,0.4,-159.488
6599,CN-2015-2330845,2015/2/1,2015/2/6,标准级,彭彩-10705,消费者,兰州,甘肃,中国,西北,家具-书架-10002456,"Safco 书架, 金属",415.632,1,0.4,-20.888
7778,CN-2017-4020885,2017/6/18,2017/6/21,一级,曹灵-17590,公司,江都,江苏,中国,华东,家具-书架-10002456,"Safco 书架, 金属",415.632,1,0.4,-20.888
3192,CN-2018-5844938,2018/7/28,2018/8/1,标准级,邢盛-20335,消费者,天津,天津,中国,华北,家具-用具-10000239,"Tenex 分层置放架, 耐用",415.52,4,0,74.48
4700,CN-2016-4687313,2016/4/2,2016/4/7,标准级,余雯-21835,消费者,沈阳,辽宁,中国,东北,技术-配件-10001234,"Memorex 鼠标, 可编程",415.38,5,0.4,-173.32
2535,CN-2016-5099065,2016/5/31,2016/6/2,一级,邱丽-17620,公司,烟台,山东,中国,华东,技术-配件-10001234,"Memorex 鼠标, 可编程",415.38,3,0,62.16
4570,US-2018-4687313,2018/8/22,2018/8/27,标准级,苏晒-19825,消费者,嘉兴,浙江,中国,华东,办公用-纸张-10003939,"Green Bar 令, 回收",415.38,3,0,199.08
7394,US-2017-5021484,2017/11/29,2017/12/4,标准级,施强-19390,消费者,成都,四川,中国,西南,办公用-纸张-10003939,"Green Bar 令, 回收",415.38,3,0,199.08
7810,CN-2017-2067445,2017/10/12,2017/10/16,标准级,刘立-16810,消费者,承德,河北,中国,华北,技术-配件-10001234,"Memorex 鼠标, 可编程",415.38,3,0,62.16
6774,CN-2018-2883758,2018/8/4,2018/8/10,标准级,范宁-18685,小型企业,上梅,湖南,中国,中南,家具-椅子-10001581,"SAFCO 沙滩椅, 红色",415.296,2,0.1,179.816
4090,CN-2017-1718050,2017/11/11,2017/11/13,二级,邵兰-15715,消费者,北京,北京,中国,华北,办公用-用品-10003397,"Acme 开信刀, 钢",414.54,3,0,45.36
9421,CN-2016-3551529,2016/6/1,2016/6/5,标准级,白锦-14905,消费者,桂平,广西,中国,中南,办公用-用品-10003397,"Acme 开信刀, 钢",414.54,3,0,45.36
1516,US-2018-1925348,2018/5/9,2018/5/14,二级,廖立-16795,小型企业,揭阳,广东,中国,中南,技术-配件-10000065,"Memorex 闪存驱动器, 耐用",414.54,3,0,32.76
4837,CN-2018-3122639,2018/10/28,2018/11/2,二级,唐欢-14170,消费者,福州,福建,中国,华东,办公用-美术-10003314,"BIC 记号笔, 混合尺寸",414.54,3,0,65.94
5287,CN-2016-5486414,2016/3/1,2016/3/6,标准级,薛柏-18985,小型企业,石家庄,河北,中国,华北,办公用-美术-10003314,"BIC 记号笔, 混合尺寸",414.54,3,0,65.94
2191,CN-2017-1397931,2017/6/7,2017/6/11,二级,程雯-21655,消费者,浯溪,湖南,中国,中南,办公用-美术-10003325,"Stanley 记号笔, 蓝色",414.4,5,0.2,30.8
594,CN-2017-5102195,2017/9/21,2017/9/26,标准级,封乐-17740,消费者,龙泉,云南,中国,西南,办公用-装订-10002993,"Acco 打孔机, 透明",414.12,3,0,94.92
2788,CN-2018-5948224,2018/2/27,2018/2/28,二级,刘斯-20965,公司,银川,宁夏,中国,西北,办公用-用品-10003316,"Stiletto 修剪器, 工业",414.12,2,0,128.24
9321,CN-2016-3690158,2016/10/18,2016/10/22,标准级,邹凤-13000,消费者,重庆,重庆,中国,西南,办公用-用品-10000026,"Fiskars 开信刀, 工业",413.7,3,0,177.66
4353,CN-2018-1105815,2018/12/22,2018/12/27,标准级,许凤-12835,公司,合肥,安徽,中国,华东,办公用-信封-10004503,"Jiffy 商业信封, 回收",413.28,6,0,115.08
402,CN-2018-2098822,2018/8/6,2018/8/11,二级,陈惠-14290,小型企业,佳木斯,黑龙江,中国,东北,办公用-装订-10002575,"Wilson Jones 打孔机, 耐用",412.86,3,0,189.84
6734,CN-2018-2286344,2018/7/20,2018/7/22,一级,梁安-10195,公司,石家庄,河北,中国,华北,办公用-装订-10002575,"Wilson Jones 打孔机, 耐用",412.86,3,0,189.84
8837,CN-2018-5907567,2018/10/19,2018/10/23,二级,牛黎-16390,公司,北京,北京,中国,华北,办公用-装订-10002575,"Wilson Jones 打孔机, 耐用",412.86,3,0,189.84
9734,CN-2016-4075015,2016/7/11,2016/7/11,当日,陈丽-17605,公司,泉州,福建,中国,华东,办公用-装订-10002575,"Wilson Jones 打孔机, 耐用",412.86,3,0,189.84
7173,CN-2015-2121055,2015/6/17,2015/6/22,标准级,佘平-19165,消费者,齐齐哈尔,黑龙江,中国,东北,技术-配件-10003130,"罗技 键区, 回收",411.88,2,0,181.16
492,US-2017-5956361,2017/7/13,2017/7/17,标准级,郝廉-17245,消费者,漯河,河南,中国,中南,技术-配件-10004328,"Memorex 闪存驱动器, 实惠",411.6,3,0,69.72
3099,US-2017-5021484,2017/7/2,2017/7/6,二级,邱升-20080,消费者,朝阳,辽宁,中国,东北,技术-配件-10004328,"Memorex 闪存驱动器, 实惠",411.6,5,0.4,-158.2
4386,US-2016-5960733,2016/11/21,2016/11/27,标准级,郭刚-13150,公司,集宁,内蒙古,中国,华北,办公用-信封-10001899,"Cameo 马尼拉纸信封, 银色",411.6,3,0,7.98
5579,CN-2018-2664017,2018/5/1,2018/5/3,一级,袁荣-19765,公司,汉中,陕西,中国,西北,技术-配件-10004328,"Memorex 闪存驱动器, 实惠",411.6,3,0,69.72
6676,CN-2017-2211607,2017/4/8,2017/4/13,标准级,田黎-16450,公司,益阳,湖南,中国,中南,办公用-信封-10001899,"Cameo 马尼拉纸信封, 银色",411.6,3,0,7.98
9022,CN-2018-2548759,2018/2/19,2018/2/23,标准级,谭乐-17815,消费者,阜阳,安徽,中国,华东,办公用-装订-10001547,"Ibico 孔加固材料, 回收",411.6,12,0,139.44
9375,CN-2016-5008743,2016/8/9,2016/8/11,二级,方惠-14350,消费者,开通,吉林,中国,东北,办公用-信封-10001899,"Cameo 马尼拉纸信封, 银色",411.6,3,0,7.98
3310,CN-2017-3189070,2017/5/23,2017/5/27,标准级,黄磊-16000,消费者,湛江,广东,中国,中南,办公用-美术-10000664,"Boston 荧光笔, 混合尺寸",411.6,5,0.2,-41.3
3350,US-2017-3670764,2017/11/27,2017/12/1,标准级,郝立-16765,消费者,长春,吉林,中国,东北,办公用-美术-10000664,"Boston 荧光笔, 混合尺寸",411.6,5,0.2,-41.3
1863,US-2018-5897280,2018/11/26,2018/11/28,二级,邓惠-14470,消费者,沈阳,辽宁,中国,东北,技术-复印-10001701,"Brother 墨水, 数字化",411.432,1,0.4,34.272
3565,CN-2016-3407073,2016/10/29,2016/11/2,标准级,陶昌-11065,消费者,平庄,内蒙古,中国,华北,办公用-装订-10002545,"Wilson Jones 订书机, 实惠",411.264,3,0.4,20.244
9277,CN-2015-4448319,2015/7/18,2015/7/23,标准级,陈晨-11095,公司,汕头,广东,中国,中南,办公用-装订-10002432,"Avery 打孔机, 耐用",411.18,3,0,7.98
5384,CN-2015-1778069,2015/1/21,2015/1/24,一级,谭临-17455,消费者,余姚,浙江,中国,华东,家具-用具-10000645,"Deflect-O 相框, 耐用",411.012,3,0.4,-89.208
7230,CN-2016-4985754,2016/1/10,2016/1/14,标准级,常升-20020,消费者,温岭,浙江,中国,华东,办公用-美术-10002411,"BIC 速写本, 整包",411.012,9,0.8,-720.468
7224,CN-2016-3261036,2016/5/15,2016/5/21,标准级,许莞-13270,小型企业,莱芜,山东,中国,华东,家具-用具-10001798,"Deflect-O 灯泡, 优质",410.9,5,0,130.9
8531,US-2016-5339863,2016/11/22,2016/11/29,标准级,李康-15385,消费者,天津,天津,中国,华北,办公用-装订-10000440,"Avery 装订机盖, 耐用",410.62,7,0,114.66
5169,CN-2015-3139690,2015/12/29,2016/1/2,标准级,陈翠-11755,消费者,齐齐哈尔,黑龙江,中国,东北,办公用-纸张-10001285,"Eaton 计划信息表, 多色",410.48,4,0,102.48
1822,US-2018-3693431,2018/5/7,2018/5/9,二级,潘惠-14425,消费者,德清,浙江,中国,华东,办公用-装订-10001394,"Avery 订书机, 实惠",410.256,3,0.4,-123.144
268,US-2015-4650370,2015/8/10,2015/8/12,二级,陈健-14545,公司,成都,四川,中国,西南,技术-电话-10002032,"苹果 耳机, 蓝色",410.256,2,0.4,-68.544
8240,US-2018-1803838,2018/5/15,2018/5/19,标准级,邓姝-20500,消费者,仙桃,湖北,中国,中南,技术-电话-10002032,"苹果 耳机, 蓝色",410.256,2,0.4,-68.544
7755,CN-2018-2372663,2018/12/21,2018/12/25,标准级,曹冬-12445,消费者,重庆,重庆,中国,西南,家具-用具-10000539,"Tenex 门挡, 一包多件",410.2,2,0,139.44
2106,CN-2017-3245528,2017/7/18,2017/7/24,标准级,武廷-21310,消费者,平顶山,河南,中国,中南,技术-配件-10004519,"罗技 鼠标, 实惠",409.92,3,0,118.86
4804,CN-2016-1754286,2016/10/12,2016/10/18,标准级,邱谦-19255,公司,周口,河南,中国,中南,技术-配件-10004519,"罗技 鼠标, 实惠",409.92,3,0,118.86
5053,CN-2018-4121606,2018/10/19,2018/10/21,一级,李莲-17020,消费者,宾州,山东,中国,华东,办公用-美术-10003716,"BIC 铅笔刀, 整包",409.92,3,0,188.16
5962,US-2018-2505404,2018/4/13,2018/4/17,标准级,任实-20200,消费者,北京,北京,中国,华北,办公用-美术-10003716,"BIC 铅笔刀, 整包",409.92,3,0,188.16
9666,US-2016-4911170,2016/10/23,2016/10/29,标准级,韦松-20770,公司,大连,辽宁,中国,东北,技术-电话-10001359,"诺基亚 耳机, 整包",409.92,2,0.4,-20.72
6043,CN-2017-4985754,2017/8/12,2017/8/13,一级,唐栋-12325,小型企业,青岛,山东,中国,华东,家具-用具-10002670,"Tenex 门挡, 黑色",409.64,2,0,200.48
4138,CN-2016-3172853,2016/9/14,2016/9/16,二级,柯丽-15880,消费者,咸阳,陕西,中国,西北,办公用-信封-10002784,"Kraft 搭扣信封, 红色",409.64,7,0,175.42
5537,CN-2015-3867173,2015/12/1,2015/12/6,标准级,苏磊-16090,消费者,任丘,河北,中国,华北,家具-用具-10003670,"Rubvermaid 门挡, 一包多件",409.36,2,0,151.2
6948,CN-2018-1826929,2018/3/2,2018/3/5,二级,许绅-19960,消费者,安阳,河南,中国,中南,办公用-标签-10003929,"Harbour Creations 合法证物标签, 白色",408.8,8,0,7.84
1196,CN-2018-3223872,2018/10/9,2018/10/13,标准级,许绅-19960,消费者,惠州,广东,中国,中南,办公用-收纳-10000306,"Smead 文件夹, 单宽度",408.8,5,0,147
4925,CN-2018-5631342,2018/6/23,2018/6/30,标准级,黄涛-21190,小型企业,北京,北京,中国,华北,办公用-收纳-10000306,"Smead 文件夹, 单宽度",408.8,5,0,147
3897,CN-2017-3103245,2017/5/15,2017/5/19,标准级,沈彩-10750,消费者,兴城,辽宁,中国,东北,办公用-用品-10001248,"Elite 大剪刀, 工业",408.492,3,0.4,-177.408
428,CN-2016-4725073,2016/11/6,2016/11/8,一级,周柏-18925,小型企业,梧州,广西,中国,中南,办公用-装订-10001165,"Cardinal 打孔机, 回收",408.24,3,0,81.48
5986,CN-2017-2995973,2017/7/3,2017/7/6,一级,丁蔓-18025,消费者,敦化,吉林,中国,东北,办公用-装订-10001165,"Cardinal 打孔机, 回收",408.24,3,0,81.48
6294,CN-2015-3361827,2015/1/25,2015/1/29,二级,夏惠-14320,消费者,保定,河北,中国,华北,办公用-装订-10001165,"Cardinal 打孔机, 回收",408.24,3,0,81.48
8256,CN-2015-1122727,2015/3/22,2015/3/28,标准级,余嫒-10075,公司,绥化,黑龙江,中国,东北,办公用-收纳-10004188,"Smead 文件夹, 蓝色",408.1,5,0,167.3
8568,CN-2017-2642546,2017/5/31,2017/6/2,二级,贾芳-12685,消费者,夏镇,山东,中国,华东,办公用-收纳-10004188,"Smead 文件夹, 蓝色",408.1,5,0,167.3
587,CN-2017-3360134,2017/10/24,2017/10/29,标准级,任婵-10810,公司,广州,广东,中国,中南,办公用-用品-10002903,"Elite 大剪刀, 锯齿状",407.96,2,0,142.52
5274,US-2018-5578438,2018/3/31,2018/4/4,二级,贺宁-18700,消费者,北京,北京,中国,华北,办公用-用品-10002903,"Elite 大剪刀, 锯齿状",407.96,2,0,142.52
6578,CN-2018-4833083,2018/6/26,2018/7/1,标准级,钱涛-21145,公司,新泰,山东,中国,华东,办公用-用品-10002903,"Elite 大剪刀, 锯齿状",407.96,2,0,142.52
9258,CN-2017-2558627,2017/10/17,2017/10/23,标准级,熊宣-20875,消费者,大同,山西,中国,华北,办公用-用品-10002903,"Elite 大剪刀, 锯齿状",407.96,2,0,142.52
2126,CN-2018-3230180,2018/5/1,2018/5/6,标准级,麦实-20230,公司,上虞,浙江,中国,华东,技术-配件-10004611,"Memorex 键盘, 可编程",407.904,2,0.4,-197.176
5513,CN-2016-2162302,2016/4/4,2016/4/8,标准级,范刚-13135,消费者,信阳,河南,中国,中南,家具-用具-10001106,"Advantus 门挡, 优质",407.4,2,0,52.92
2528,US-2018-5414820,2018/5/7,2018/5/13,标准级,佘莲-17050,消费者,耒阳,湖南,中国,中南,家具-椅子-10000128,"Novimex 沙滩椅, 可调",406.98,2,0.1,-36.26
3559,US-2015-2666353,2015/3/16,2015/3/22,标准级,贾君-15160,消费者,武汉,湖北,中国,中南,办公用-装订-10002580,"Wilson Jones 订书机, 透明",406.728,3,0.4,-108.612
3981,US-2018-2776676,2018/7/2,2018/7/8,标准级,邵伟-21565,公司,老河口,湖北,中国,中南,办公用-装订-10002580,"Wilson Jones 订书机, 透明",406.728,3,0.4,-108.612
4698,US-2018-5099065,2018/11/25,2018/11/27,一级,袁关-15670,消费者,沙市,湖北,中国,中南,办公用-装订-10002580,"Wilson Jones 订书机, 透明",406.728,3,0.4,-108.612
3593,CN-2017-2990089,2017/8/22,2017/8/27,二级,巩荷-13720,消费者,塘沽,天津,中国,华北,办公用-纸张-10003382,"施乐 计划信息表, 多色",406.56,4,0,129.92
6285,CN-2017-5816959,2017/11/18,2017/11/22,标准级,杨德-12250,公司,邢台,河北,中国,华北,技术-设备-10004413,"爱普生 计算器, 红色",406.56,2,0,68.88
3421,CN-2018-2919347,2018/7/21,2018/7/22,当日,田磊-16120,小型企业,胶南,山东,中国,华东,办公用-系固-10004946,"OIC 橡皮筋, 混合尺寸",406.56,6,0,93.24
733,CN-2018-2190451,2018/1/21,2018/1/25,标准级,邱秋-11575,公司,运城,山西,中国,华北,办公用-美术-10001717,"Boston 钢笔, 混合尺寸",406,5,0,125.3
5988,CN-2016-5266113,2016/4/12,2016/4/17,二级,彭丽-17650,小型企业,大理,云南,中国,西南,办公用-纸张-10004483,"施乐 羊皮纸, 每包 12 个",406,5,0,97.3
8230,US-2015-2688173,2015/6/29,2015/7/3,标准级,吕关-15640,小型企业,保定,河北,中国,华北,办公用-纸张-10004483,"施乐 羊皮纸, 每包 12 个",406,5,0,97.3
9393,CN-2017-1778069,2017/12/3,2017/12/7,标准级,冯娜-18460,公司,厦门,福建,中国,华东,技术-配件-10003601,"贝尔金 闪存驱动器, 可编程",405.44,2,0,72.8
2665,CN-2016-1357144,2016/10/2,2016/10/6,标准级,林关-15625,消费者,重庆,重庆,中国,西南,办公用-器具-10002060,"Hamilton Beach 咖啡研磨机, 银色",405.16,2,0,36.4
4450,CN-2016-3649263,2016/10/3,2016/10/9,标准级,王庆-19555,消费者,上海,上海,中国,华东,办公用-器具-10002060,"Hamilton Beach 咖啡研磨机, 银色",405.16,2,0,36.4
6797,CN-2017-5450028,2017/10/23,2017/10/27,标准级,黄娜-18505,消费者,莆田,福建,中国,华东,办公用-器具-10002060,"Hamilton Beach 咖啡研磨机, 银色",405.16,2,0,36.4
7651,CN-2018-1752478,2018/5/13,2018/5/17,标准级,殷珑-17905,公司,武汉,湖北,中国,中南,家具-椅子-10002246,"Novimex 沙滩椅, 每套两件",404.964,3,0.4,-20.496
9320,CN-2016-3690158,2016/10/18,2016/10/22,标准级,邹凤-13000,消费者,重庆,重庆,中国,西南,办公用-用品-10002349,"Kleencut 剪刀, 钢",404.88,4,0,36.4
2679,US-2015-5165630,2015/1/3,2015/1/9,标准级,牛惠-14410,小型企业,桓仁,辽宁,中国,东北,家具-椅子-10002303,"Harbour Creations 椅垫, 红色",403.2,2,0.4,-26.88
3370,US-2018-1346492,2018/6/17,2018/6/20,二级,潘惠-14425,消费者,鹿城,安徽,中国,华东,办公用-装订-10000622,"Cardinal 打孔机, 实惠",403.2,3,0,36.12
5680,CN-2016-4502739,2016/3/30,2016/4/1,二级,秦蔓-17920,消费者,深圳,广东,中国,中南,办公用-装订-10000994,"Avery 装订机, 耐用",403.2,6,0,136.92
2330,CN-2017-5623341,2017/3/8,2017/3/10,二级,曹达-11800,小型企业,榆林,陕西,中国,西北,办公用-标签-10004932,"Novimex 运输标签, 红色",403.2,8,0,169.12
7097,CN-2017-3279950,2017/6/20,2017/6/25,标准级,彭博-10555,公司,沅江,湖南,中国,中南,办公用-美术-10001993,"BIC 画布, 整包",402.976,2,0.2,-85.904
3570,CN-2018-1424056,2018/11/5,2018/11/9,标准级,邢谦-19270,公司,即墨,山东,中国,华东,技术-设备-10003411,"柯尼卡 电话, 耐用",402.78,1,0,144.9
5822,US-2016-3902607,2016/6/8,2016/6/13,标准级,潘丽-16240,公司,讷河,黑龙江,中国,东北,办公用-美术-10004410,"Boston 画布, 整包",402.528,2,0.2,-60.592
997,US-2016-2609031,2016/3/8,2016/3/11,一级,封乐-17740,消费者,泰州,江苏,中国,华东,技术-电话-10001777,"摩托罗拉 办公室电话机, 整包",402.36,2,0.4,-234.92
7576,US-2018-5645996,2018/12/4,2018/12/8,二级,田诚-11335,小型企业,南宁,广西,中国,中南,办公用-系固-10002024,"Stockwell 按钉, 整包",402.36,6,0,124.32
1698,CN-2016-2130965,2016/1/20,2016/1/26,标准级,邱博-10495,公司,吴川,广东,中国,中南,技术-设备-10003256,"柯尼卡 电话, 多色",402.22,1,0,72.38
4568,US-2018-4687313,2018/8/22,2018/8/27,标准级,苏晒-19825,消费者,嘉兴,浙江,中国,华东,办公用-系固-10000554,"Stockwell 橡皮筋, 每包 12 个",402.192,9,0.4,-241.668
6960,CN-2016-5488732,2016/1/6,2016/1/12,标准级,涂博-10585,消费者,成都,四川,中国,西南,技术-电话-10003598,"摩托罗拉 办公室电话机, 蓝色",401.856,2,0.4,-267.904
940,CN-2015-1511005,2015/3/30,2015/4/2,一级,郝立-16570,消费者,贵溪,江西,中国,华东,办公用-用品-10004161,"Kleencut 修剪器, 工业",401.8,2,0,40.04
7959,CN-2017-5048976,2017/11/4,2017/11/6,二级,白立-16825,公司,益阳,湖南,中国,中南,办公用-用品-10004161,"Kleencut 修剪器, 工业",401.8,2,0,40.04
3328,CN-2017-2353754,2017/9/17,2017/9/21,标准级,夏明-18355,公司,张家口,河北,中国,华北,办公用-信封-10004840,"GlobeWeis 搭扣信封, 银色",401.8,7,0,155.82
8665,CN-2016-1129627,2016/12/10,2016/12/15,标准级,苏涛-21220,消费者,合川,重庆,中国,西南,技术-配件-10004359,"Memorex 键区, 回收",401.52,2,0,48.16
655,CN-2015-1137701,2015/6/3,2015/6/7,标准级,毛丽-16225,公司,泗水,山东,中国,华东,技术-配件-10003885,"Enermax 闪存驱动器, 可编程",401.52,2,0,84.28
2484,CN-2018-3746616,2018/10/2,2018/10/8,标准级,邱荷-13690,消费者,黄山,安徽,中国,华东,办公用-系固-10002340,"OIC 按钉, 每包 12 个",401.52,6,0,7.56
6277,CN-2016-4162714,2016/12/31,2017/1/4,标准级,卢壁-10450,消费者,晋江,海南,中国,中南,技术-配件-10003885,"Enermax 闪存驱动器, 可编程",401.52,2,0,84.28
8166,CN-2018-2275835,2018/6/23,2018/6/25,一级,夏光-13375,消费者,乐城,广东,中国,中南,办公用-系固-10004120,"OIC 橡皮筋, 金属",401.1,5,0,72.1
1905,CN-2015-2875530,2015/8/5,2015/8/12,标准级,薛关-15580,消费者,加格达奇,内蒙古,中国,华北,办公用-标签-10000548,"Harbour Creations 可去除的标签, 耐用",400.96,8,0,47.04
5288,CN-2016-2508741,2016/10/3,2016/10/5,一级,佘凤-12955,公司,黄石,湖北,中国,中南,办公用-收纳-10000871,"Eldon 盒, 工业",400.96,8,0,76.16
6985,CN-2016-5592498,2016/7/9,2016/7/16,标准级,秦蔓-17920,消费者,北京,北京,中国,华北,家具-椅子-10002448,"SAFCO 折叠椅, 红色",399.98,1,0,71.96
6728,CN-2015-1958951,2015/7/11,2015/7/15,标准级,佘宁-18730,消费者,沈阳,辽宁,中国,东北,家具-书架-10001035,"Bush 柜, 金属",399.924,1,0.4,-100.016
8016,CN-2018-3807036,2018/6/22,2018/6/24,一级,孙谙-18835,公司,石家庄,河北,中国,华北,办公用-用品-10003604,"Stiletto 尺子, 钢",399.84,6,0,155.4
7980,US-2017-4033000,2017/10/5,2017/10/7,二级,谭珊-19900,消费者,武汉,湖北,中国,中南,技术-配件-10001200,"Memorex 键盘, 实惠",399.504,2,0.4,39.704
6953,CN-2018-1826929,2018/3/2,2018/3/5,二级,许绅-19960,消费者,安阳,河南,中国,中南,家具-用具-10003781,"Eldon 分层置放架, 耐用",399.42,3,0,119.7
9941,CN-2018-5591469,2018/5/21,2018/5/25,标准级,谭立-16855,公司,厦门,福建,中国,华东,家具-用具-10003781,"Eldon 分层置放架, 耐用",399.42,3,0,119.7
9987,CN-2016-1608087,2016/8/13,2016/8/14,一级,贺斯-20935,消费者,哈尔滨,黑龙江,中国,东北,办公用-用品-10002884,"Stiletto 修剪器, 蓝色",399,2,0,51.8
3829,CN-2016-4713954,2016/7/5,2016/7/5,当日,薛健-14560,公司,抚顺,辽宁,中国,东北,办公用-纸张-10003543,"Enermax 笔记本, 优质",399,3,0,47.88
8669,CN-2018-1321997,2018/3/3,2018/3/7,标准级,薛君-15205,消费者,南宁,广西,中国,中南,办公用-纸张-10003543,"Enermax 笔记本, 优质",399,3,0,47.88
36,CN-2017-1190387,2017/2/28,2017/3/1,一级,常松-20575,消费者,上海,上海,中国,华东,家具-用具-10002645,"Advantus 灯泡, 耐用",399,5,0,0
94,US-2018-4733722,2018/5/21,2018/5/24,二级,顾黎-16360,消费者,盐城,江苏,中国,华东,办公用-用品-10001876,"Stiletto 大剪刀, 钢",398.916,3,0.4,-226.464
4723,CN-2017-5623341,2017/12/28,2018/1/3,标准级,付芳-12700,小型企业,上虞,浙江,中国,华东,办公用-用品-10001876,"Stiletto 大剪刀, 钢",398.916,3,0.4,-226.464
1426,US-2016-2875530,2016/4/24,2016/4/28,标准级,郝涛-21175,公司,枝江,湖北,中国,中南,家具-书架-10001468,"宜家 柜, 传统",398.832,1,0.4,-53.228
1319,CN-2017-4494383,2017/12/31,2018/1/4,标准级,倪芬-12790,小型企业,洛阳,广东,中国,中南,办公用-纸张-10002896,"Enermax 令, 优质",398.58,3,0,15.54
7025,CN-2017-2698139,2017/6/21,2017/6/23,二级,钱伟-21430,公司,阜阳,安徽,中国,华东,办公用-纸张-10002896,"Enermax 令, 优质",398.58,3,0,15.54
8515,CN-2017-2366851,2017/9/13,2017/9/18,标准级,孙诚-11320,消费者,遂宁,四川,中国,西南,办公用-纸张-10002896,"Enermax 令, 优质",398.58,3,0,15.54
4607,CN-2018-2448028,2018/11/20,2018/11/24,二级,曹冬-12445,消费者,南宁,广西,中国,中南,办公用-器具-10001071,"KitchenAid 烤面包机, 红色",398.16,1,0,55.72
2534,CN-2016-5099065,2016/5/31,2016/6/2,一级,邱丽-17620,公司,烟台,山东,中国,华东,办公用-器具-10000602,"Hamilton Beach 咖啡研磨机, 红色",398.16,2,0,71.4
7549,CN-2016-2166981,2016/10/23,2016/10/29,标准级,倪爽-20545,公司,双鸭山,黑龙江,中国,东北,办公用-器具-10000602,"Hamilton Beach 咖啡研磨机, 红色",398.16,2,0,71.4
7188,CN-2017-5373243,2017/10/11,2017/10/15,标准级,马荣-19750,消费者,上海,上海,中国,华东,办公用-信封-10004446,"Jiffy 马尼拉纸信封, 银色",397.74,3,0,147
9725,US-2015-4186426,2015/8/12,2015/8/18,标准级,徐虹-13840,公司,嘉兴,浙江,中国,华东,办公用-信封-10004446,"Jiffy 马尼拉纸信封, 银色",397.74,3,0,147
