行 ID,订单 ID,订单日期,发货日期,邮寄方式,客户 ID,细分,城市,省/自治区,国家,地区,产品 ID,产品名称,销售额,数量,折扣,利润
4865,US-2015-1498954,2015/11/11,2015/11/16,标准级,范刚-13135,消费者,滕州,山东,中国,华东,办公用-用品-10003154,"Acme 剪刀, 蓝色",237.44,2,0,26.04
6381,CN-2018-1344410,2018/10/20,2018/10/27,标准级,孟珊-19885,公司,唐山,河北,中国,华北,办公用-用品-10003154,"Acme 剪刀, 蓝色",237.44,2,0,26.04
6930,CN-2018-5278404,2018/5/7,2018/5/12,标准级,彭绅-19975,公司,西安,陕西,中国,西北,办公用-标签-10003939,"Harbour Creations 有色标签, 红色",237.44,4,0,23.52
517,CN-2017-4246507,2017/5/7,2017/5/11,标准级,袁松-20785,消费者,临沂,山东,中国,华东,办公用-纸张-10003781,"Green Bar 备忘录便条, 优质",237.3,3,0,101.64
1437,CN-2018-2306215,2018/8/21,2018/8/23,一级,韦立-16915,消费者,沈阳,辽宁,中国,东北,办公用-纸张-10003781,"Green Bar 备忘录便条, 优质",237.3,3,0,101.64
4787,CN-2018-1361457,2018/5/23,2018/5/27,标准级,宋忠-11530,小型企业,常州,江苏,中国,华东,办公用-纸张-10003781,"Green Bar 备忘录便条, 优质",237.3,3,0,101.64
8250,CN-2018-2055991,2018/9/14,2018/9/18,标准级,徐君-15295,消费者,汉中,陕西,中国,西北,办公用-信封-10004375,"Cameo 商业信封, 每套 50 个",237.3,3,0,113.82
2178,CN-2017-4497265,2017/9/10,2017/9/13,一级,余德-12100,小型企业,宁海,浙江,中国,华东,办公用-器具-10000084,"KitchenAid 烤面包机, 黑色",237.3,1,0.4,-19.88
4529,CN-2018-5614161,2018/2/28,2018/3/5,二级,赵德-12145,消费者,肃州,甘肃,中国,西北,办公用-装订-10004617,"Avery 打孔机, 回收",237.132,3,0.4,-138.348
8175,US-2018-1122615,2018/4/24,2018/4/24,当日,陶虢-13585,公司,老河口,湖北,中国,中南,办公用-装订-10004617,"Avery 打孔机, 回收",237.132,3,0.4,-138.348
6968,US-2017-5093470,2017/11/9,2017/11/12,一级,涂安-10285,公司,黄石,湖北,中国,中南,办公用-用品-10000602,"Fiskars 修剪器, 蓝色",236.88,2,0.4,35.28
8063,US-2018-4171126,2018/5/19,2018/5/21,二级,罗嫒-10060,小型企业,江都,江苏,中国,华东,技术-设备-10000429,"柯尼卡 电话, 白色",236.88,1,0.4,27.58
9591,CN-2016-2544332,2016/1/27,2016/1/27,当日,黄涛-21190,小型企业,临沂,山东,中国,华东,办公用-装订-10004560,"Wilson Jones 装订机盖, 耐用",236.88,4,0,89.6
9673,CN-2016-5022660,2016/1/26,2016/1/29,一级,薛光-13405,消费者,十字路,山东,中国,华东,办公用-装订-10004560,"Wilson Jones 装订机盖, 耐用",236.88,4,0,89.6
8999,CN-2015-3189070,2015/11/4,2015/11/4,当日,余婵-11020,公司,淮阴,江苏,中国,华东,技术-配件-10003356,"Memorex 鼠标, 实惠",236.628,3,0.4,-4.032
5501,CN-2016-2560123,2016/9/25,2016/9/30,标准级,周康-15340,消费者,成都,四川,中国,西南,家具-椅子-10004416,"Novimex 折叠椅, 每套两件",236.544,1,0.4,-7.896
3663,CN-2018-3497234,2018/7/10,2018/7/15,标准级,陶莞-13300,公司,依兰,黑龙江,中国,东北,办公用-纸张-10002317,"SanDisk 备忘录便条, 回收",236.46,3,0,65.94
4612,CN-2016-2918417,2016/5/14,2016/5/16,一级,彭婉-21370,公司,长沙,湖南,中国,中南,办公用-纸张-10002317,"SanDisk 备忘录便条, 回收",236.46,3,0,65.94
9354,CN-2015-3367931,2015/8/24,2015/8/29,标准级,薛健-14560,公司,重庆,重庆,中国,西南,办公用-纸张-10002317,"SanDisk 备忘录便条, 回收",236.46,3,0,65.94
2658,CN-2017-5665875,2017/12/9,2017/12/13,二级,袁德-12130,消费者,富锦,黑龙江,中国,东北,办公用-纸张-10002399,"Green Bar 备忘录便条, 回收",236.04,3,0,0
5243,CN-2015-4950934,2015/7/1,2015/7/2,一级,顾莲-16975,小型企业,莱阳,山东,中国,华东,办公用-纸张-10002399,"Green Bar 备忘录便条, 回收",236.04,3,0,0
8300,CN-2015-1455125,2015/8/17,2015/8/20,一级,邱博-10495,公司,齐齐哈尔,黑龙江,中国,东北,办公用-纸张-10002399,"Green Bar 备忘录便条, 回收",236.04,3,0,0
6854,CN-2018-3560054,2018/4/2,2018/4/6,标准级,付芳-12700,小型企业,郑州,河南,中国,中南,家具-用具-10002855,"Deflect-O 分层置放架, 黑色",236.04,2,0,89.6
3689,US-2017-5837615,2017/9/11,2017/9/14,一级,邓珊-19915,消费者,上虞,浙江,中国,华东,办公用-系固-10002556,"Stockwell 订书钉, 金属",235.872,8,0.4,-63.168
948,CN-2016-3900153,2016/4/9,2016/4/15,标准级,宋栋-12310,公司,莱芜,山东,中国,华东,办公用-美术-10000715,"Sanford 画布, 蓝色",235.76,1,0,21.14
5037,CN-2015-5443541,2015/5/6,2015/5/11,标准级,殷保-10390,消费者,鹤岗,黑龙江,中国,东北,家具-用具-10001012,"Deflect-O 相框, 优质",235.76,1,0,113.12
5354,US-2018-5747151,2018/9/16,2018/9/18,二级,佘凤-12955,公司,北京,北京,中国,华北,家具-用具-10004488,"Eldon 灯泡, 一包多件",235.76,2,0,49.28
6612,US-2018-3772912,2018/9/8,2018/9/12,标准级,邵鹏-19075,消费者,深圳,广东,中国,中南,家具-用具-10004488,"Eldon 灯泡, 一包多件",235.76,2,0,49.28
6674,CN-2017-2211607,2017/4/8,2017/4/13,标准级,田黎-16450,公司,益阳,湖南,中国,中南,办公用-标签-10000834,"Hon 有色标签, 红色",235.76,4,0,110.32
4728,CN-2017-5036114,2017/9/4,2017/9/5,一级,贺升-20110,消费者,大连,辽宁,中国,东北,办公用-美术-10000715,"Sanford 画布, 蓝色",235.76,5,0.8,-837.34
2080,CN-2015-2766233,2015/1/11,2015/1/13,一级,贺虹-13810,公司,天津,天津,中国,华北,办公用-信封-10002118,"Kraft 局间信封, 红色",235.48,1,0,25.9
2084,CN-2018-4936120,2018/10/13,2018/10/17,标准级,葛欢-14215,公司,文登,山东,中国,华东,家具-用具-10002471,"Tenex 分层置放架, 黑色",235.48,2,0,49.28
2419,CN-2016-1658434,2016/11/7,2016/11/11,标准级,贾柏-18910,小型企业,上海,上海,中国,华东,办公用-信封-10002118,"Kraft 局间信封, 红色",235.48,1,0,25.9
6506,CN-2017-4690757,2017/6/10,2017/6/15,二级,程宁-18640,公司,上海,上海,中国,华东,办公用-纸张-10001323,"SanDisk 计划信息表, 多色",235.48,2,0,89.32
7860,CN-2015-2596183,2015/5/28,2015/6/1,标准级,施立-16690,公司,西安,陕西,中国,西北,家具-用具-10002471,"Tenex 分层置放架, 黑色",235.48,2,0,49.28
8791,CN-2017-2531621,2017/8/16,2017/8/18,一级,林德-12175,公司,天津,天津,中国,华北,办公用-用品-10004755,"Stiletto 剪刀, 工业",235.48,2,0,108.08
1494,US-2015-2530333,2015/6/8,2015/6/12,标准级,王丹-12010,消费者,嘉峪关,甘肃,中国,西北,技术-配件-10002404,"贝尔金 键盘, 耐用",235.452,1,0.4,-102.088
1416,CN-2016-2720607,2016/12/5,2016/12/9,标准级,贺晨-11125,小型企业,昆明,云南,中国,西南,办公用-系固-10002481,"Accos 橡皮筋, 金属",235.2,3,0,39.9
4007,CN-2016-5385461,2016/12/17,2016/12/23,标准级,万莞-13330,消费者,重庆,重庆,中国,西南,家具-用具-10001796,"Eldon 灯泡, 黑色",235.2,2,0,103.32
7657,CN-2017-2418676,2017/2/12,2017/2/16,二级,施强-19390,消费者,襄城,河南,中国,中南,家具-用具-10001122,"Rubvermaid 分层置放架, 一包多件",235.2,2,0,11.76
8215,CN-2015-4246507,2015/1/17,2015/1/19,一级,蒋冬-12370,消费者,天津,天津,中国,华北,家具-用具-10001796,"Eldon 灯泡, 黑色",235.2,2,0,103.32
7160,CN-2016-2312244,2016/11/13,2016/11/17,标准级,牛黎-16390,公司,上海,上海,中国,华东,办公用-标签-10004976,"Hon 可去除的标签, 红色",235.2,5,0,51.1
9864,US-2018-3700485,2018/4/18,2018/4/24,标准级,谢雯-21700,小型企业,凌源,辽宁,中国,东北,办公用-系固-10002481,"Accos 橡皮筋, 金属",235.2,5,0.4,-90.3
154,CN-2016-5173564,2016/12/5,2016/12/10,标准级,秦淑-20440,公司,鹤岗,黑龙江,中国,东北,办公用-美术-10002705,"Sanford 荧光笔, 蓝色",235.2,4,0.2,49.84
1497,US-2015-2530333,2015/6/8,2015/6/12,标准级,王丹-12010,消费者,嘉峪关,甘肃,中国,西北,办公用-装订-10004028,"Wilson Jones 打孔机, 实惠",235.116,3,0.4,-125.664
7459,CN-2015-1887568,2015/6/23,2015/6/28,二级,殷凤-13030,小型企业,应城,湖北,中国,中南,办公用-系固-10001342,"Stockwell 按钉, 整包",234.864,6,0.4,23.184
411,US-2017-1399108,2017/10/17,2017/10/21,标准级,马实-20215,消费者,庄河,辽宁,中国,东北,技术-配件-10002107,"贝尔金 闪存驱动器, 实惠",234.864,2,0.4,-105.896
7470,CN-2015-3351164,2015/3/25,2015/3/29,标准级,袁栋-12355,消费者,涟源,湖南,中国,中南,技术-设备-10004352,"松下 计算器, 多色",234.64,1,0,46.9
1074,CN-2016-5648514,2016/1/14,2016/1/18,标准级,贺平-19105,消费者,阜阳,安徽,中国,华东,家具-用具-10003555,"Rubvermaid 闹钟, 一包多件",234.36,1,0,21
1692,CN-2018-1118715,2018/7/22,2018/7/28,标准级,杨晨-11215,小型企业,安阳,河南,中国,中南,办公用-系固-10003379,"Advantus 夹子, 混合尺寸",234.36,3,0,25.62
5432,CN-2018-2271818,2018/6/9,2018/6/13,标准级,洪黎-16345,消费者,浯溪,湖南,中国,中南,家具-用具-10000579,"Eldon 门挡, 一包多件",234.36,1,0,7
2245,CN-2018-3805086,2018/3/12,2018/3/18,标准级,谭立-16855,公司,北京,北京,中国,华北,办公用-信封-10002784,"Kraft 搭扣信封, 红色",234.08,4,0,100.24
5996,CN-2017-3562924,2017/10/24,2017/10/28,标准级,曹灵-17590,公司,大庆,黑龙江,中国,东北,办公用-信封-10002784,"Kraft 搭扣信封, 红色",234.08,4,0,100.24
8214,CN-2016-4482834,2016/9/22,2016/9/27,二级,赖芳-12715,公司,诸暨,浙江,中国,华东,办公用-系固-10002020,"Advantus 橡皮筋, 金属",233.94,5,0.4,-144.76
2365,CN-2018-5386927,2018/5/11,2018/5/16,二级,洪毅-12490,公司,阳江,广东,中国,中南,办公用-系固-10002020,"Advantus 橡皮筋, 金属",233.94,3,0,6.72
4044,CN-2018-5093470,2018/5/21,2018/5/25,标准级,佘升-20170,消费者,梅州,广东,中国,中南,办公用-用品-10003797,"Acme 尺子, 蓝色",233.94,3,0,44.1
5051,CN-2018-4121606,2018/10/19,2018/10/21,一级,李莲-17020,消费者,宾州,山东,中国,华东,办公用-用品-10003797,"Acme 尺子, 蓝色",233.94,3,0,44.1
5566,CN-2018-4015472,2018/10/26,2018/11/1,标准级,贾伟-21415,消费者,厦门,福建,中国,华东,办公用-系固-10002020,"Advantus 橡皮筋, 金属",233.94,3,0,6.72
6886,CN-2016-2275835,2016/1/26,2016/1/31,标准级,李蔓-17995,小型企业,鸡西,黑龙江,中国,东北,办公用-系固-10002020,"Advantus 橡皮筋, 金属",233.94,3,0,6.72
5767,CN-2018-2372663,2018/6/23,2018/6/25,二级,罗君-15235,消费者,上海,上海,中国,华东,办公用-纸张-10003137,"SanDisk 羊皮纸, 优质",233.94,3,0,58.38
1057,CN-2018-5266113,2018/6/3,2018/6/3,当日,彭虹-13870,消费者,汉沽,天津,中国,华北,办公用-美术-10002408,"Stanley 铅笔刀, 整包",233.8,2,0,74.76
2188,CN-2016-3223872,2016/2/1,2016/2/3,一级,袁栋-12355,消费者,恒山,黑龙江,中国,东北,办公用-系固-10001361,"Accos 橡皮筋, 整包",233.52,3,0,27.72
5852,CN-2016-1184235,2016/12/3,2016/12/10,标准级,熊光-13390,小型企业,塘沽,天津,中国,华北,办公用-系固-10003118,"Stockwell 夹子, 混合尺寸",233.52,3,0,69.72
7736,CN-2017-3969050,2017/7/13,2017/7/17,标准级,邹丽-17680,小型企业,蒙阴,山东,中国,华东,办公用-系固-10001361,"Accos 橡皮筋, 整包",233.52,3,0,27.72
8787,CN-2018-2213009,2018/6/22,2018/6/24,一级,巩嫒-10045,公司,昆明,云南,中国,西南,办公用-系固-10003118,"Stockwell 夹子, 混合尺寸",233.52,3,0,69.72
1892,US-2017-2841000,2017/12/19,2017/12/22,二级,倪乐-17800,小型企业,太原,山西,中国,华北,办公用-纸张-10003981,"Green Bar 羊皮纸, 优质",233.52,3,0,36.96
5952,US-2018-2245112,2018/5/29,2018/5/30,一级,陶莞-13315,消费者,武汉,湖北,中国,中南,办公用-用品-10003696,"Elite 修剪器, 蓝色",233.352,2,0.4,-105.168
7510,US-2016-2203847,2016/10/17,2016/10/19,一级,徐婵-11005,小型企业,包头,内蒙古,中国,华北,技术-电话-10001542,"思科 办公室电话机, 混合尺寸",233.268,1,0.4,-139.972
645,CN-2016-5450028,2016/12/3,2016/12/8,标准级,韦松-20770,公司,南宁,广西,中国,中南,办公用-标签-10002476,"Avery 圆形标签, 白色",233.24,7,0,64.68
7448,CN-2015-3819209,2015/12/23,2015/12/27,标准级,薛梦-18190,消费者,景德镇,江西,中国,华东,办公用-标签-10002774,"Harbour Creations 圆形标签, 耐用",233.24,7,0,6.86
1240,CN-2017-5960733,2017/8/20,2017/8/24,二级,刘明-18295,公司,九台,吉林,中国,东北,办公用-装订-10002021,"Wilson Jones 装订机, 透明",232.96,4,0,104.72
6241,US-2017-2756371,2017/5/10,2017/5/16,标准级,施奇-11410,消费者,宿州,安徽,中国,华东,办公用-信封-10002839,"GlobeWeis 外皮和封条, 红色",232.68,2,0,113.96
9540,CN-2018-1340062,2018/6/25,2018/6/29,标准级,顾升-20125,小型企业,重庆,重庆,中国,西南,办公用-系固-10001160,"Advantus 订书钉, 混合尺寸",232.68,6,0,64.68
7903,CN-2018-4490778,2018/2/17,2018/2/21,二级,曹达-11800,小型企业,浯溪,湖南,中国,中南,办公用-信封-10004848,"Cameo 搭扣信封, 回收",232.68,6,0,1.68
5824,US-2016-3902607,2016/6/8,2016/6/13,标准级,潘丽-16240,公司,讷河,黑龙江,中国,东北,办公用-信封-10002658,"Cameo 局间信封, 银色",232.54,1,0,76.72
8914,CN-2016-2871844,2016/10/1,2016/10/7,标准级,顾莲-16975,小型企业,朝阳,辽宁,中国,东北,办公用-信封-10002658,"Cameo 局间信封, 银色",232.54,1,0,76.72
9615,CN-2017-2045726,2017/3/15,2017/3/17,二级,方惠-14350,消费者,公主岭,吉林,中国,东北,办公用-纸张-10004686,"SanDisk 信纸, 多色",232.54,1,0,62.72
4428,CN-2017-4682811,2017/5/15,2017/5/18,二级,孙斯-21010,消费者,临海,浙江,中国,华东,技术-配件-10000207,"Enermax 闪存驱动器, 实惠",232.512,2,0.4,11.592
7895,CN-2017-5792032,2017/5/6,2017/5/10,二级,宋良-17170,公司,忻州,湖北,中国,中南,技术-配件-10000207,"Enermax 闪存驱动器, 实惠",232.512,2,0.4,11.592
7949,CN-2017-1658434,2017/12/5,2017/12/9,标准级,戴珑-17860,公司,成都,四川,中国,西南,技术-配件-10000207,"Enermax 闪存驱动器, 实惠",232.512,2,0.4,11.592
9620,CN-2015-3192892,2015/2/22,2015/2/27,二级,周诚-11290,消费者,西昌,四川,中国,西南,办公用-纸张-10001927,"Green Bar 信纸, 多色",232.4,1,0,71.96
7507,US-2016-2328434,2016/9/21,2016/9/27,标准级,林磊-16045,小型企业,枝城,湖北,中国,中南,技术-配件-10003629,"SanDisk 键盘, 可编程",232.344,1,0.4,-154.896
7708,US-2017-5082514,2017/6/25,2017/6/26,一级,余毅-12535,公司,淮北,安徽,中国,华东,办公用-系固-10002857,"Advantus 橡皮筋, 整包",232.26,3,0,76.44
4842,CN-2018-5504068,2018/10/12,2018/10/16,二级,贺婉-21355,公司,天长,河北,中国,华北,办公用-用品-10004796,"Stiletto 大剪刀, 工业",231.98,1,0,34.72
9651,CN-2017-4856468,2017/11/10,2017/11/14,标准级,徐虢-13600,公司,郑州,河南,中国,中南,办公用-用品-10004796,"Stiletto 大剪刀, 工业",231.98,1,0,34.72
8044,CN-2017-4173591,2017/10/18,2017/10/22,标准级,曹琼-19675,小型企业,嘉善,浙江,中国,华东,办公用-收纳-10003711,"Smead 文件夹, 金属",231.84,3,0,113.4
2820,CN-2016-4190541,2016/6/11,2016/6/16,二级,林丹-11980,消费者,上虞,浙江,中国,华东,办公用-信封-10002653,"Jiffy 马尼拉纸信封, 回收",231.56,2,0,104.16
3093,US-2018-4764837,2018/2/28,2018/3/6,标准级,何芯-13945,消费者,皇岗,广东,中国,中南,办公用-收纳-10003204,"Tenex 盒, 单宽度",231.42,3,0,108.36
4749,CN-2018-5834341,2018/8/27,2018/9/2,标准级,程根-13210,消费者,沈阳,辽宁,中国,东北,办公用-收纳-10003204,"Tenex 盒, 单宽度",231.42,3,0,108.36
1788,CN-2017-4375818,2017/9/22,2017/9/26,标准级,许根-13240,小型企业,重庆,重庆,中国,西南,办公用-用品-10004001,"Fiskars 剪刀, 工业",231.28,2,0,52.92
1927,CN-2015-5739201,2015/5/25,2015/5/29,标准级,方蔓-17950,消费者,上海,上海,中国,华东,办公用-用品-10004001,"Fiskars 剪刀, 工业",231.28,2,0,52.92
1010,CN-2016-5926511,2016/6/13,2016/6/19,标准级,严聪-11740,消费者,宿州,安徽,中国,华东,办公用-美术-10004617,"Boston 钢笔, 金属",231.168,4,0.2,25.648
245,CN-2016-1255631,2016/7/19,2016/7/23,标准级,白斯-20995,消费者,莱州,山东,中国,华东,办公用-标签-10000748,"Harbour Creations 可去除的标签, 可调",231,6,0,25.2
1785,CN-2018-2548759,2018/8/20,2018/8/25,标准级,田淑-20470,消费者,红岗,黑龙江,中国,东北,办公用-系固-10002504,"Stockwell 订书钉, 混合尺寸",231,6,0,0
3169,CN-2018-4757147,2018/12/23,2018/12/23,当日,秦蔓-17920,消费者,西安,陕西,中国,西北,办公用-系固-10004283,"OIC 橡皮筋, 每包 12 个",231,3,0,85.26
3848,CN-2018-1753680,2018/5/5,2018/5/10,标准级,白欢-14245,小型企业,淮阴,江苏,中国,华东,办公用-用品-10002325,"Stiletto 尺子, 工业",231,5,0.4,-73.5
5361,CN-2017-4037167,2017/5/27,2017/5/30,二级,沈虢-13570,消费者,开封,河南,中国,中南,办公用-纸张-10003708,"Eaton 计划信息表, 每包 12 个",230.72,2,0,11.48
8411,CN-2017-5598912,2017/3/30,2017/4/3,标准级,唐欢-14170,消费者,石嘴山,宁夏,中国,西北,办公用-纸张-10003708,"Eaton 计划信息表, 每包 12 个",230.72,2,0,11.48
3293,CN-2017-4020885,2017/11/19,2017/11/23,标准级,陈爽-20515,小型企业,上海,上海,中国,华东,办公用-收纳-10004245,"Smead 搁板, 工业",230.58,1,0,13.72
9283,CN-2018-5308381,2018/9/12,2018/9/14,二级,贺锦-14845,消费者,南宁,广西,中国,中南,办公用-收纳-10004245,"Smead 搁板, 工业",230.58,1,0,13.72
6360,CN-2015-3664982,2015/7/12,2015/7/19,标准级,潘荷-13735,小型企业,长沙,湖南,中国,中南,办公用-信封-10004154,"Ames 马尼拉纸信封, 每套 50 个",230.44,2,0,27.44
9872,CN-2015-4217149,2015/12/27,2015/12/30,二级,刘乐-17785,公司,银川,宁夏,中国,西北,办公用-信封-10004154,"Ames 马尼拉纸信封, 每套 50 个",230.44,2,0,27.44
5875,CN-2018-1007278,2018/11/21,2018/11/27,标准级,巩德-12070,小型企业,包头,内蒙古,中国,华北,办公用-标签-10003755,"Novimex 可去除的标签, 白色",230.3,5,0,96.6
3518,CN-2016-2852208,2016/5/9,2016/5/14,标准级,徐杰-14740,公司,洛阳,福建,中国,华东,办公用-信封-10002073,"Kraft 局间信封, 银色",230.16,1,0,50.54
6162,CN-2016-4682811,2016/2/8,2016/2/12,标准级,贺鹏-19045,小型企业,浯溪,湖南,中国,中南,办公用-装订-10003061,"Wilson Jones 订书机, 回收",230.16,1,0,13.72
9184,CN-2018-2805987,2018/9/1,2018/9/3,二级,苏晒-19825,消费者,青岛,山东,中国,华东,办公用-纸张-10002616,"Eaton 信纸, 每包 12 个",230.16,1,0,41.3
9781,US-2017-4644475,2017/11/4,2017/11/9,标准级,冯娜-18460,公司,西宁,青海,中国,西北,办公用-用品-10000960,"Fiskars 开信刀, 锯齿状",229.88,2,0,68.88
6862,US-2017-4940133,2017/10/22,2017/10/26,二级,俞晒-19840,消费者,齐齐哈尔,黑龙江,中国,东北,办公用-系固-10003020,"Stockwell 订书钉, 每包 12 个",229.6,5,0,20.3
4525,CN-2016-3789495,2016/5/7,2016/5/11,标准级,黄涛-21190,小型企业,宾州,山东,中国,华东,办公用-信封-10004840,"GlobeWeis 搭扣信封, 银色",229.6,4,0,89.04
863,CN-2017-1300278,2017/9/26,2017/10/2,标准级,唐忠-11545,公司,宁海,浙江,中国,华东,办公用-装订-10002118,"Avery 打孔机, 透明",229.572,3,0.4,-15.708
1634,CN-2015-2098822,2015/8/6,2015/8/10,二级,林青-19600,消费者,南宁,广西,中国,中南,办公用-标签-10001875,"Avery 文件夹标签, 可调",229.32,7,0,114.66
3506,US-2018-3139690,2018/8/17,2018/8/23,标准级,田丽-16270,消费者,潍坊,山东,中国,华东,办公用-装订-10001901,"Acco 孔加固材料, 回收",229.32,7,0,3.92
6476,CN-2017-4856468,2017/3/25,2017/4/1,标准级,黄磊-16000,消费者,晋城,山西,中国,华北,办公用-信封-10001656,"Cameo 外皮和封条, 红色",229.04,2,0,45.64
9154,CN-2017-5667067,2017/11/6,2017/11/12,标准级,冯丽-17350,消费者,西安,陕西,中国,西北,办公用-信封-10001656,"Cameo 外皮和封条, 红色",229.04,2,0,45.64
5373,CN-2017-5909028,2017/5/8,2017/5/12,标准级,徐荷-13765,公司,沈阳,辽宁,中国,东北,技术-电话-10004933,"思科 办公室电话机, 全尺寸",228.9,1,0.4,-152.6
4527,CN-2018-5614161,2018/2/28,2018/3/5,二级,赵德-12145,消费者,肃州,甘肃,中国,西北,办公用-纸张-10002408,"施乐 计划信息表, 每包 12 个",228.76,2,0,11.2
8259,US-2018-5801512,2018/9/4,2018/9/9,二级,贾嫒-10030,公司,天津,天津,中国,华北,办公用-美术-10000574,"Sanford 记号笔, 金属",228.76,2,0,109.76
2809,US-2015-5579979,2015/4/29,2015/5/1,一级,马惠-14335,公司,泰州,江苏,中国,华东,办公用-用品-10002649,"Kleencut 修剪器, 钢",228.648,2,0.4,-57.232
9115,CN-2016-1599696,2016/5/30,2016/5/30,当日,夏彩-10645,消费者,湖州,浙江,中国,华东,办公用-用品-10002649,"Kleencut 修剪器, 钢",228.648,2,0.4,-57.232
39,CN-2017-4690757,2017/9/17,2017/9/21,标准级,谭乐-17815,消费者,宿州,安徽,中国,华东,办公用-收纳-10002029,"Smead 盘, 工业",228.48,1,0,77.56
3179,CN-2017-2547654,2017/5/3,2017/5/9,标准级,邹伟-21610,消费者,天津,天津,中国,华北,办公用-装订-10002545,"Wilson Jones 订书机, 实惠",228.48,1,0,98.14
3705,CN-2017-2998954,2017/8/6,2017/8/11,标准级,曾辉-12640,消费者,唐山,河北,中国,华北,办公用-标签-10000838,"Avery 运输标签, 耐用",228.48,4,0,49.84
4560,CN-2016-1734605,2016/8/16,2016/8/20,标准级,钱婵-10780,公司,南昌,江西,中国,华东,办公用-收纳-10000375,"Smead 搁板, 单宽度",228.48,1,0,68.46
4949,CN-2018-2372663,2018/3/6,2018/3/10,标准级,秦宁-18670,消费者,抚顺,辽宁,中国,东北,办公用-标签-10004317,"Novimex 有色标签, 红色",228.48,4,0,22.4
4502,CN-2017-1069751,2017/4/4,2017/4/7,一级,武杰-14815,小型企业,山城,山东,中国,华东,家具-用具-10001374,"Deflect-O 闹钟, 优质",228.34,1,0,36.4
9293,CN-2018-3360134,2018/6/22,2018/6/27,标准级,佘凤-12970,公司,贵阳,贵州,中国,西南,家具-用具-10001374,"Deflect-O 闹钟, 优质",228.34,1,0,36.4
2442,US-2017-3765639,2017/6/28,2017/7/5,标准级,林德-12175,公司,武汉,湖北,中国,中南,办公用-美术-10002411,"BIC 速写本, 整包",228.34,5,0.8,-400.26
8710,US-2017-1964482,2017/6/24,2017/6/30,标准级,俞荷-13780,消费者,成都,四川,中国,西南,办公用-美术-10002411,"BIC 速写本, 整包",228.34,5,0.8,-400.26
6453,CN-2015-3690158,2015/12/15,2015/12/22,标准级,谢丽-17635,公司,大同,山西,中国,华北,办公用-收纳-10000198,"Rogers 盒, 工业",228.2,2,0,63.84
3196,CN-2016-2648094,2016/10/9,2016/10/14,标准级,黄康-15355,消费者,铜川,陕西,中国,西北,家具-用具-10002448,"Tenex 闹钟, 优质",228.06,1,0,59.22
3680,CN-2018-5569894,2018/7/7,2018/7/12,标准级,陶巧-19495,消费者,成都,四川,中国,西南,技术-配件-10000498,"贝尔金 鼠标, 实惠",227.976,2,0.4,-49.504
6613,US-2018-3772912,2018/9/8,2018/9/12,标准级,邵鹏-19075,消费者,深圳,广东,中国,中南,办公用-系固-10002631,"Stockwell 橡皮筋, 金属",227.64,3,0,102.06
1672,US-2016-4764837,2016/10/9,2016/10/14,标准级,陈磊-15970,消费者,兰州,甘肃,中国,西北,技术-配件-10003567,"罗技 鼠标, 回收",227.556,3,0.4,-26.964
2531,CN-2018-2606671,2018/10/17,2018/10/21,标准级,孙荷-13750,公司,沈阳,辽宁,中国,东北,技术-配件-10003567,"罗技 鼠标, 回收",227.556,3,0.4,-26.964
4894,CN-2018-1726701,2018/3/9,2018/3/14,标准级,郝廉-17260,消费者,梧州,广西,中国,中南,办公用-标签-10000344,"Avery 运输标签, 可调",227.5,5,0,18.2
5533,CN-2015-3867173,2015/12/1,2015/12/6,标准级,苏磊-16090,消费者,任丘,河北,中国,华北,办公用-美术-10003409,"Binney & Smith 记号笔, 整包",227.36,2,0,56.84
9244,US-2018-2998954,2018/6/12,2018/6/17,二级,夏光-13375,消费者,无锡,江苏,中国,华东,办公用-系固-10000591,"Stockwell 图钉, 整包",227.304,6,0.4,-80.136
9812,CN-2018-2117709,2018/11/30,2018/12/4,标准级,熊晨-11155,消费者,青岛,山东,中国,华东,办公用-美术-10004953,"BIC 速写本, 蓝色",227.08,1,0,58.94
2023,US-2015-1966706,2015/11/1,2015/11/6,标准级,洪强-19345,公司,朝阳,辽宁,中国,东北,办公用-美术-10000407,"Sanford 速写本, 混合尺寸",227.08,5,0.8,-818.02
8489,US-2015-4164715,2015/11/7,2015/11/10,一级,顾君-15220,公司,襄樊,湖北,中国,中南,办公用-系固-10003933,"OIC 图钉, 每包 12 个",226.8,6,0.4,-45.36
9162,CN-2017-4862116,2017/11/21,2017/11/27,标准级,许凤-12835,公司,本溪,辽宁,中国,东北,办公用-收纳-10004402,"Smead 盘, 单宽度",226.38,1,0,42.98
9550,CN-2018-5950580,2018/10/26,2018/10/30,标准级,曹琼-19675,小型企业,邢台,河北,中国,华北,办公用-收纳-10004402,"Smead 盘, 单宽度",226.38,1,0,42.98
1357,CN-2015-2977814,2015/7/18,2015/7/22,标准级,戴松-20755,公司,北京,北京,中国,华北,家具-椅子-10000128,"Novimex 沙滩椅, 可调",226.1,1,0,4.48
6038,CN-2015-3382200,2015/5/17,2015/5/21,标准级,麦平-19150,消费者,长沙,湖南,中国,中南,办公用-标签-10000078,"Novimex 可去除的标签, 红色",226.1,5,0,94.5
